,Rage
14200,0
14222,0
14228,0
14235,0
14236,0
14239,0
14263,0
14292,0
14299,0
14300,0
14315,0
14316,0
14317,0
14318,0
14319,0
14325,0
14326,0
14332,0
14334,0
14340,0
14360,0
14363,0
14364,0
14365,0
14366,0
14380,0
14402,0
14403,0
14416,0
14429,0
14430,0
14431,0
14436,0
14437,0
14456,0
14469,0
14470,0
14514,0
14517,0
14522,0
14523,0
14525,0
14526,0
14527,0
14575,0
14582,0
14786,1
14811,1
14812,1
14813,0
14814,1
14820,0
14824,1
14837,0
14838,0
14870,1
14872,0
14873,1
14879,1
14880,0
14881,1
14899,0
14900,1
14902,1
14947,1
14960,1
14963,1
14964,1
14965,0
14966,1
14972,1
14994,0
14995,1
15039,1
15041,1
15060,1
15063,1
15064,0
15067,0
15068,1
15072,1
15090,1
15108,1
15134,1
15138,0
15139,0
15140,1
15141,1
15143,0
15171,1
15172,0
15186,1
15193,1
15195,0
15196,1
15202,1
15234,0
15236,0
15252,1
15255,1
15288,1
15303,1
15307,1
15308,1
15309,1
15310,0
15312,1
15337,1
15343,1
15376,1
15387,0
15401,1
15402,0
15404,1
15405,0
15420,1
15439,0
15440,1
15459,0
15471,1
15472,0
15473,1
15475,0
15482,0
15483,1
15527,0
15528,1
15553,1
15566,1
15567,0
15568,1
15569,1
15570,1
15571,1
15607,1
15620,1
15643,1
15648,1
15651,0
15658,0
15662,1
15673,1
15675,1
15687,0
15700,1
15724,0
15739,1
15742,1
15743,1
15744,1
15745,0
15746,1
15768,1
15771,0
15799,1
15801,1
15805,1
15820,1
15824,1
15828,0
15829,0
15835,1
15844,1
15885,1
15891,1
15893,1
15907,1
15919,0
15920,1
15921,0
15956,0
15957,1
15965,1
15985,1
15998,1
15999,1
16000,0
16001,1
16002,0
16025,1
16033,1
16075,1
16076,1
16077,0
16078,1
16079,1
16080,1
16081,1
16082,1
16090,0
16158,1
16159,0
16160,1
16161,1
16163,1
16171,0
16172,0
16173,1
16177,1
16359,0
16373,0
16374,0
16375,0
16376,0
16382,0
16383,0
16386,0
16396,0
16417,0
16418,0
16425,0
16426,0
16431,0
16432,0
16434,0
16441,0
16457,0
16468,0
16505,0
16507,0
16508,0
16509,0
16510,0
16511,0
16529,0
16530,0
16549,0
16555,0
16565,0
16566,0
16567,0
16568,0
16575,0
16607,0
16617,0
16634,0
16649,0
16650,0
16651,0
16652,0
16653,0
16654,0
16682,0
16684,0
16715,0
16727,0
16741,0
16747,0
16749,0
16756,0
16758,0
16780,0
16789,0
16839,0
16880,0
16882,0
16883,0
16884,0
16885,0
16886,0
16900,0
16901,0
16927,0
16939,0
16950,0
16951,0
16952,0
16953,0
16957,0
16993,0
16994,0
17013,0
17025,0
17026,0
17030,0
17031,0
17035,0
17041,0
17054,0
17055,0
17092,0
17101,0
17102,0
17103,0
17104,0
17108,0
17109,0
17136,0
17148,0
17202,0
17204,0
17205,0
17206,0
17213,0
17240,0
17244,0
17267,0
17272,0
17286,0
17290,0
17293,0
17294,0
17298,0
17299,0
17300,0
17329,0
17336,0
17356,0
17373,0
17377,0
17378,0
17379,0
17380,0
17381,0
17409,0
17411,0
17445,0
17454,0
17455,0
17467,0
17470,0
17474,0
17475,0
17513,0
17514,0
17554,0
17561,0
17564,0
17565,0
17567,0
17568,0
17569,0
17605,0
17607,0
17627,0
17630,0
17637,0
17638,0
17639,0
17640,0
17656,0
17671,0
17679,0
17708,0
17722,0
17723,0
17731,0
17741,0
17746,0
17747,0
17759,0
18024,0
17970,1
17977,1
17981,1
17982,1
17983,1
17988,1
17989,0
17999,0
18011,1
18035,1
18050,0
18052,1
18055,1
18058,0
18059,0
18060,1
18077,0
18082,1
18114,1
18135,1
18136,1
18137,1
18138,1
18143,1
18144,0
18165,1
18166,1
18196,1
18202,1
18203,1
18204,1
18206,1
18207,1
18217,0
18241,1
18242,0
18269,0
18295,1
18297,0
18302,1
18303,1
18305,1
18306,1
18334,1
18335,0
18359,1
18366,0
18367,1
18369,0
18373,0
18375,1
18385,1
18422,1
18423,1
18465,1
18468,1
18469,1
18470,1
18471,0
18472,1
18473,1
18511,1
18512,1
18522,1
18535,1
18536,1
18549,1
18550,1
18552,0
18553,1
18586,0
18588,1
18608,1
18636,0
18639,1
18643,1
18644,1
18646,0
18649,1
18653,1
18672,0
18684,1
18685,0
18689,1
18693,1
18698,0
18699,1
18700,0
18702,1
18711,1
18723,0
18728,1
18730,1
18731,1
18732,0
18765,0
18768,0
18774,0
18776,1
18823,1
18826,0
18843,1
18844,1
18845,1
18846,1
18866,1
18871,0
18873,1
18908,1
18919,1
18927,1
18930,0
18933,0
18934,0
18938,0
18952,1
18957,0
18992,1
19000,1
19001,1
19002,1
19003,0
19004,1
19005,1
19038,1
19048,1
19055,1
19079,0
19081,0
19082,0
19083,0
19084,1
19085,0
19117,0
19118,1
19128,0
19139,1
19144,1
19145,1
19152,1
19154,1
19159,1
19160,1
19165,1
19228,0
19229,1
19230,0
19231,1
19232,1
19233,1
19234,1
19235,0
19244,1
19509,0
19512,0
19535,0
19537,0
19539,0
19541,0
19545,0
19565,0
19570,0
19585,0
19606,0
19607,0
19608,0
19609,0
19610,0
19612,0
19657,0
19659,0
19680,0
19718,0
19720,0
19722,0
19725,0
19726,0
19727,0
19757,0
19758,0
19773,0
19804,0
19806,0
19807,0
19808,0
19809,0
19815,0
19838,0
19839,0
19864,0
19865,0
19868,0
19869,0
19879,0
19880,0
19881,0
19882,0
19883,0
19904,0
19908,0
19909,0
19911,0
19912,0
19913,0
19914,0
19967,0
19977,0
19998,0
20007,0
20008,0
20009,0
20043,0
20045,0
20046,0
20088,0
20089,0
20120,0
20121,0
20122,0
20123,0
20124,0
20125,0
20142,0
20146,0
20171,0
20185,0
20206,0
20208,0
20209,0
20210,0
20211,0
20212,0
20250,0
20266,0
20288,0
20304,0
20305,0
20306,0
20311,0
20321,0
20340,0
20343,0
20354,0
20383,0
20418,0
20420,0
20422,0
20424,0
20428,0
20430,0
20442,0
20451,0
20484,0
20485,0
20488,0
20489,0
20490,0
20491,0
20492,0
20536,0
20552,0
20565,0
20569,0
20596,0
20599,0
20602,0
20608,0
20609,0
20612,0
20620,0
20673,0
20679,0
20683,0
20688,0
20692,0
20694,0
20698,0
20726,0
20728,0
20764,0
20794,0
20800,0
20801,0
20804,0
20805,0
20806,0
20815,0
20817,0
20852,0
20853,0
20854,0
20855,0
20856,0
20857,0
20858,0
20859,0
20861,0
20864,0
20893,0
20895,0
20896,0
20904,0
20906,0
20907,0
20913,0
20914,0
21217,1
21223,1
21242,1
21243,1
21250,1
21257,0
21258,1
21267,1
21270,1
21296,1
21298,1
21300,1
21301,1
21303,0
21304,0
21306,0
21311,1
21312,1
21315,1
21327,1
21328,1
21329,1
21330,1
21331,0
21347,1
21383,0
21390,1
21410,1
21431,1
21439,1
21443,1
21444,1
21446,1
21450,0
21461,1
21462,1
21494,1
21515,1
21516,1
21517,1
21521,1
21522,1
21529,0
21559,1
21562,1
21583,0
21618,1
21620,1
21622,1
21625,1
21629,0
21631,1
21637,0
21647,1
21687,1
21703,0
21712,1
21714,1
21724,1
21726,1
21730,1
21737,1
21738,1
21768,1
21776,1
21780,1
21781,1
21784,1
21785,1
21787,1
21834,0
21835,0
21866,1
21877,1
21904,0
21905,1
21906,0
21907,1
21909,0
21917,1
21921,1
21966,0
21968,1
21969,0
21970,1
21981,0
21982,1
21985,1
22021,1
22023,1
22052,0
22056,1
22058,1
22078,0
22083,1
22086,1
22090,1
22094,1
22095,0
22137,0
22168,0
22169,1
22170,1
22174,1
22175,0
22177,0
22193,1
22198,1
22221,1
22231,1
22232,0
22233,1
22234,1
22242,1
22256,0
22285,1
22297,1
22343,1
22345,1
22356,0
22363,1
22364,0
22369,0
22375,1
22381,1
22382,1
22411,1
22420,0
22423,1
22424,1
22427,1
22428,1
22429,1
22451,0
22467,1
22506,0
22507,0
22508,1
22511,1
22512,1
22513,1
22514,1
22515,1
22517,0
22584,1
22604,0
22605,1
22606,1
22607,0
22608,1
22609,1
22610,1
22612,1
22787,0
22804,0
22805,0
22806,0
22807,0
22809,0
22810,0
22826,0
22827,0
22850,0
22860,0
22868,0
22881,0
22891,0
22892,0
22897,0
22923,0
22930,0
22943,0
22952,0
22954,0
22955,0
22957,0
22958,0
22959,0
23031,0
23032,0
23041,0
23058,0
23077,0
23078,0
23079,0
23081,0
23090,0
23105,0
23107,0
23137,0
23142,0
23143,0
23144,0
23145,0
23149,0
23189,0
23201,0
23215,0
23227,0
23228,0
23229,0
23232,0
23243,0
23244,0
23245,0
23252,0
23253,0
23270,0
23296,0
23297,0
23300,0
23301,0
23302,0
23303,0
23327,0
23344,0
23366,0
23401,0
23402,0
23406,0
23408,0
23409,0
23417,0
23422,0
23426,0
23454,0
23476,0
23478,0
23480,0
23482,0
23486,0
23489,0
23502,0
23508,0
23541,0
23568,0
23578,0
23579,0
23581,0
23584,0
23586,0
23597,0
23598,0
23652,0
23694,0
23696,0
23697,0
23698,0
23700,0
23703,0
23714,0
23726,0
23742,0
23768,0
23769,0
23782,0
23783,0
23784,0
23785,0
23807,0
23826,0
23840,0
23865,0
23868,0
23869,0
23871,0
23878,0
23884,0
23887,0
23888,0
23923,0
23934,0
23935,0
23936,0
23941,0
23943,0
23971,0
23972,0
23973,0
24033,0
24039,0
24062,0
24063,0
24066,0
24067,0
24078,0
24085,0
24092,0
24123,0
24156,0
24161,0
24162,0
24164,0
24170,0
24174,0
24175,0
24184,0
24213,0
24218,0
24220,0
24221,0
24223,0
24228,0
24235,0
24276,0
24289,0
24531,1
24561,1
24563,1
24564,0
24565,0
24566,1
24567,0
24590,1
24591,0
24618,0
24644,1
24647,0
24648,1
24649,0
24650,1
24651,1
24657,1
24660,0
24715,1
24748,0
24749,1
24750,1
24753,0
24755,1
24756,1
24762,1
24764,1
24800,1
24814,0
24815,1
24816,1
24817,0
24824,1
24849,0
24869,0
24870,1
24896,1
24927,1
24929,1
24930,1
24931,0
24934,0
24940,0
24967,1
24968,1
24978,1
25005,1
25013,0
25016,1
25024,0
25033,1
25034,1
25038,1
25045,1
25069,1
25072,1
25077,1
25079,1
25082,0
25084,0
25085,0
25086,0
25087,0
25112,0
25114,1
25137,1
25138,1
25139,1
25140,1
25143,1
25165,1
25185,0
25202,1
25228,0
25230,0
25231,1
25232,1
25240,0
25241,0
25260,1
25264,0
25290,1
25318,0
25324,0
25325,1
25326,0
25327,0
25334,0
25336,1
25338,1
25375,1
25380,1
25382,1
25387,1
25413,1
25414,0
25422,0
25426,0
25434,1
25464,0
25485,1
25502,1
25508,1
25509,1
25513,1
25515,0
25531,0
25533,1
25555,1
25565,0
25571,0
25573,0
25574,1
25575,1
25576,1
25610,1
25617,1
25665,0
25676,1
25678,1
25679,1
25681,1
25682,1
25690,1
25695,1
25713,1
25732,0
25735,1
25744,1
25746,1
25749,0
25752,0
25755,0
25761,1
25804,1
25810,1
25811,1
25812,1
25814,1
25815,1
25816,0
25817,1
25818,1
25819,1
25919,1
25921,0
25922,1
25923,0
25924,1
25925,1
25927,1
25931,1
25933,0
199,0
212,0
220,0
225,0
227,0
228,0
229,0
249,0
255,0
257,0
279,0
297,0
314,0
316,0
317,0
321,0
340,0
341,0
342,0
343,0
368,0
384,0
389,0
390,0
393,0
397,0
406,0
407,0
427,0
430,0
438,0
439,0
444,0
445,0
446,0
447,0
448,0
450,0
451,0
452,0
479,0
511,0
527,0
532,0
538,0
539,0
541,0
542,0
543,0
548,0
557,0
569,0
595,0
597,0
603,0
604,0
605,0
606,0
608,0
619,0
685,0
686,0
705,0
706,0
707,0
708,0
710,0
711,0
712,0
719,0
774,0
775,0
778,0
780,0
783,0
785,0
787,0
790,0
794,0
795,0
829,0
835,0
840,0
842,0
845,0
846,0
847,0
849,0
853,0
1682,0
896,0
897,0
937,0
938,0
939,0
941,0
943,0
944,0
945,0
949,0
970,0
977,0
1018,0
1026,0
1032,0
1034,0
1035,0
1036,0
1045,0
1048,0
1063,0
1105,0
1131,0
1134,0
1135,0
1136,0
1138,0
1140,0
1143,0
1151,0
1177,0
1178,0
1213,0
1214,0
1216,0
1217,0
1218,0
1219,0
1220,0
1223,0
1251,0
1252,0
1300,0
1311,0
1312,0
1314,0
1329,0
1330,0
1331,0
1332,0
1343,0
1357,0
1387,0
1389,0
1393,0
1394,0
1395,0
1400,0
1401,0
1402,0
1436,0
1464,0
1479,0
1495,0
1497,0
1498,0
1500,0
1501,0
1502,0
1503,0
1530,0
1533,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1574,0
1647,0
1650,0
1656,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1687,0
1688,0
1726,0
1731,0
1732,0
1733,0
1734,0
1735,0
1738,0
1745,0
1772,1
1773,1
1774,1
1775,1
1776,1
1779,0
1780,1
1782,1
1794,0
1798,1
1804,1
1805,1
1806,1
1808,0
1810,1
1811,1
1812,1
1814,1
1815,1
1818,1
1839,1
1853,0
1886,1
1887,1
1888,1
1892,1
1893,0
1894,1
1895,1
1899,1
1914,0
1915,1
1970,1
1971,1
1972,1
1973,1
1974,0
1976,1
1977,1
1987,1
2013,0
2014,0
2034,1
2035,1
2036,1
2037,1
2038,1
2039,1
2040,1
2041,1
2103,0
2110,1
2116,1
2125,1
2126,1
2128,1
2142,1
2149,1
2153,1
2155,0
2187,1
2188,1
2225,1
2226,0
2227,0
2228,1
2229,1
2230,1
2231,1
2240,1
2274,1
2297,1
2308,1
2314,0
2315,1
2319,0
2322,0
2326,1
2333,1
2342,1
2357,0
2368,1
2400,1
2401,1
2402,1
2403,0
2404,1
2412,1
2415,0
2434,1
2456,1
2457,1
2491,1
2494,1
2495,1
2496,1
2497,1
2500,0
2515,1
2516,1
2585,1
2586,1
2588,1
2598,1
2606,1
2607,1
2609,1
2610,1
2611,1
2617,0
2645,1
2652,1
2655,1
2656,1
2657,1
2659,0
2661,1
2662,1
2669,1
2702,0
2737,1
2748,1
2781,1
2793,1
2796,0
2797,1
2798,1
2799,1
2800,1
2801,0
2832,1
2845,0
2888,1
2889,1
2890,1
2891,1
2892,1
2894,1
2895,1
2900,1
2958,0
2959,1
2963,1
2965,0
2966,0
2980,1
2982,0
2983,1
3001,0
3002,1
3045,1
3051,0
3052,1
3061,1
3062,1
3064,1
3066,1
3067,1
3068,1
3070,1
3142,1
3143,1
3191,1
3199,1
3200,0
3201,0
3202,1
3203,1
3204,0
3205,0
3207,0
3274,1
3275,0
3276,1
3277,1
3278,1
3279,1
3280,1
3281,1
3282,1
3310,0
3312,1
3317,1
3319,0
3320,1
3321,0
3322,1
3323,0
3324,1
3325,1
3517,0
3524,0
3559,0
3562,0
3563,0
3564,0
3566,0
3567,0
3568,0
3569,0
3594,0
3603,0
3625,0
3627,0
3631,0
3641,0
3643,0
3645,0
3660,0
3663,0
3673,0
3679,0
3733,0
3736,0
3737,0
3739,0
3740,0
3741,0
3742,0
3743,0
3795,0
3809,0
3815,0
3816,0
3823,0
3824,0
3826,0
3831,0
3833,0
3837,0
3855,0
3856,0
3857,0
3865,0
3869,0
3870,0
3872,0
3873,0
3874,0
3879,0
3925,0
3934,0
3952,0
3955,0
3956,0
3958,0
3961,0
3962,0
3963,0
3964,0
3977,0
3987,0
4026,0
4032,0
4035,0
4047,0
4049,0
4050,0
4051,0
4052,0
4103,0
4106,0
4113,0
4128,0
4129,0
4130,0
4131,0
4133,0
4134,0
4136,0
4153,0
4164,0
4194,0
4195,0
4197,0
4198,0
4200,0
4201,0
4202,0
4206,0
4235,0
4238,0
4239,0
4240,0
4241,0
4242,0
4243,0
4244,0
4246,0
4250,0
4263,0
4277,0
4317,0
4318,0
4319,0
4321,0
4323,0
4324,0
4328,0
4329,0
4351,0
4352,0
4394,0
4395,0
4396,0
4397,0
4398,0
4399,0
4405,0
4408,0
4466,0
4470,0
4500,0
4502,0
4503,0
4504,0
4505,0
4506,0
4507,0
4509,0
4533,0
4535,0
4577,0
4578,0
4579,0
4580,0
4581,0
4597,0
4598,0
4599,0
4632,0
4639,0
4660,0
4663,0
4664,0
4665,0
4667,0
4674,0
4678,0
4679,0
4733,0
4735,0
4757,0
4758,0
4772,0
4774,0
4775,0
4778,0
4783,0
4785,0
4856,0
4858,0
4859,0
4862,0
4863,0
4864,0
5053,0
5063,0
5472,0
5473,0
4934,0
4935,0
4936,0
4937,0
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4945,0
4953,0
4961,0
4963,0
4964,0
4965,0
4966,0
4968,0
4969,0
4972,0
4991,1
4992,1
5023,1
5024,1
5025,1
5026,0
5027,0
5028,1
5030,1
5043,1
5086,0
5089,1
5093,0
5098,1
5102,1
5103,0
5104,1
5105,0
5109,1
5110,0
5148,1
5162,1
5178,0
5182,1
5183,0
5186,0
5200,1
5202,1
5203,0
5314,1
5261,1
5262,1
5270,1
5272,1
5275,0
5276,1
5280,1
5281,1
5283,1
5284,1
5321,1
5334,1
5335,1
5359,0
5361,1
5362,1
5368,1
5370,1
5383,1
5384,0
5426,1
5430,1
5431,1
5432,1
5433,1
5434,1
5435,1
5436,0
5437,1
5440,0
5500,1
5517,1
5551,1
5553,1
5555,1
5558,1
5559,1
5560,1
5561,0
5562,0
5574,1
5576,1
5610,1
5611,0
5614,1
5615,1
5616,0
5617,0
5637,0
5642,1
5657,1
5672,0
5702,1
5703,1
5708,1
5714,0
5717,1
5718,0
5720,1
5722,0
5764,1
5767,1
5780,1
5794,1
5795,0
5800,1
5804,1
5805,1
5809,1
5821,0
5849,1
5850,1
5851,1
5852,1
5853,1
5854,1
5855,1
5856,1
5857,0
5862,0
5874,1
5884,1
5905,0
5906,1
5907,0
5909,1
5910,1
5911,1
5912,1
5924,0
5959,1
5983,1
5984,1
5985,1
5998,1
6001,0
6002,1
6005,1
6007,0
6010,0
6065,1
6066,1
6080,1
6085,0
6086,1
6087,1
6088,0
6089,1
6090,1
6091,1
6144,1
6164,0
6201,1
6203,1
6204,1
6208,1
6209,1
6211,1
6212,1
6214,1
6231,1
6232,0
6268,1
6277,1
6282,1
6283,1
6290,1
6294,1
6297,0
6298,1
6339,1
6340,0
6351,1
6353,1
6354,1
6355,0
6356,1
6357,1
6358,1
6369,1
6471,1
6475,0
6476,1
6477,0
6481,1
6482,1
6483,1
6484,0
6485,1
6498,0
6513,1
6514,0
6544,1
6545,1
6546,1
6547,1
6548,1
6549,1
6550,0
6551,1
6784,0
6785,0
6804,0
6806,0
6820,0
6839,0
6841,0
6844,0
6845,0
6847,0
6855,0
6859,0
6863,0
6920,0
6922,0
6923,0
6924,0
6925,0
6930,0
6932,0
6952,0
6953,0
6990,0
6995,0
6999,0
7002,0
7006,0
7013,0
7014,0
7023,0
7035,0
7039,0
7042,0
7043,0
7044,0
7051,0
7054,0
7055,0
7056,0
7063,0
7080,0
7085,0
7147,0
7148,0
7149,0
7150,0
7151,0
7152,0
7153,0
7154,0
7197,0
7198,0
7212,0
7214,0
7218,0
7221,0
7227,0
7231,0
7251,0
7252,0
7265,0
7278,0
7306,0
7307,0
7308,0
7309,0
7310,0
7311,0
7312,0
7319,0
7356,0
7405,0
7406,0
7410,0
7411,0
7412,0
7413,0
7414,0
7415,0
7427,0
7442,0
7469,0
7473,0
7491,0
7492,0
7493,0
7494,0
7495,0
7512,0
7523,0
7555,0
7557,0
7584,0
7585,0
7586,0
7587,0
7588,0
7589,0
7590,0
7596,0
7626,0
7635,0
7642,0
7644,0
7645,0
7646,0
7647,0
7648,0
7649,0
7650,0
7671,0
7672,0
7709,0
7710,0
7732,0
7733,0
7734,0
7736,0
7738,0
7739,0
7755,0
7756,0
7789,0
7792,0
7793,0
7794,0
7802,0
7804,0
7812,0
7815,0
7831,0
7835,0
7883,0
7884,0
7885,0
7887,0
7895,0
7904,0
7906,0
7986,0
7913,0
7943,0
7945,0
7965,0
7966,0
7967,0
7968,0
7969,0
7975,0
7984,0
8001,0
8002,0
8013,0
8031,0
8033,0
8036,0
8039,0
8047,0
8056,0
8313,0
8078,0
8093,0
8106,0
8109,0
8110,0
8111,0
8112,0
8113,0
8653,0
8655,0
8205,0
8206,0
8207,0
8208,0
8209,0
8210,0
8211,0
8212,0
8213,0
8214,0
8221,0
8222,0
8224,0
8225,0
8226,0
8227,0
8228,0
8229,0
8230,0
8239,0
8250,1
8252,1
8284,1
8291,1
8295,0
8296,1
8298,1
8299,1
8304,1
8306,1
8347,1
8348,1
8357,1
8375,0
8377,1
8378,1
8381,1
8382,1
8383,1
8384,1
8415,0
8429,1
8444,1
8446,0
8447,0
8448,1
8449,0
8450,0
8451,1
8736,1
8460,1
8476,1
8477,1
8478,0
8479,1
8480,1
8481,1
8482,0
8484,1
8485,1
8524,1
8525,1
8532,0
8534,1
8535,1
8536,1
8537,0
8538,1
8539,1
8540,1
8592,1
8594,0
8618,1
8619,1
8620,1
8622,1
8624,0
8625,1
8626,1
8628,1
8689,1
8690,0
8703,0
8717,1
8718,1
8720,1
8721,1
8722,1
8723,0
8728,1
8752,1
8785,1
8787,1
8788,1
8789,1
8790,1
8791,1
8793,1
8795,1
8819,0
8839,1
8878,0
8908,0
8909,1
8910,0
8911,0
8914,1
8915,0
8917,1
8918,0
8932,1
8972,1
8995,1
8996,0
8997,1
8998,0
8999,1
9000,1
9001,1
9005,1
9049,1
9051,1
9060,1
9077,1
9080,0
9081,1
9083,1
9088,1
9093,1
9094,1
9126,1
9128,0
9150,1
9151,1
9153,1
9158,0
9160,1
9167,0
9174,1
9175,1
9202,1
9203,1
9248,0
9258,0
9260,0
9266,1
9268,0
9269,1
9271,1
9272,1
9311,1
9312,1
9315,1
9327,1
9330,1
9331,1
9332,1
9333,1
9334,1
9335,1
9387,1
9388,1
9389,1
9390,0
9391,1
9392,1
9393,1
9394,1
9395,0
9400,0
9459,1
9464,0
9486,1
9490,1
9500,1
9502,1
9503,1
9508,1
9518,0
9527,1
9552,0
9556,1
9579,0
9581,1
9583,1
9589,0
9590,1
9598,1
9602,1
9605,1
9674,1
9675,0
9681,1
9708,1
9711,0
9717,1
9719,1
9720,0
9721,1
9727,0
9759,1
9765,1
9766,1
9770,1
9771,1
9772,0
9773,1
9774,0
9775,0
9776,0
11358,0
11360,0
11368,0
11369,0
11370,0
11371,0
11372,0
11373,0
11375,0
11376,0
10139,0
10154,0
10205,0
10218,0
10220,0
10221,0
10222,0
10223,0
10224,0
10226,0
10237,0
10270,0
10280,0
10295,0
10297,0
10301,0
10302,0
10303,0
10305,0
10307,0
10320,0
10325,0
10328,0
10331,0
10338,0
10344,0
10346,0
10347,0
10348,0
10349,0
10362,0
10363,0
10375,0
10410,0
10413,0
10414,0
10416,0
10417,0
10418,0
10426,0
10468,0
10469,0
10505,0
10507,0
10518,0
10521,0
10522,0
10535,0
10537,0
10538,0
10568,0
10569,0
10570,0
10605,0
10607,0
10608,0
10612,0
10614,0
10615,0
10616,0
10647,0
10654,0
10672,0
10674,0
10675,0
10687,0
10689,0
10701,0
10706,0
10707,0
10717,0
10727,0
10728,0
10729,0
10730,0
10731,0
10732,0
10733,0
10734,0
10738,0
10778,0
10780,0
10789,0
10808,0
10809,0
10810,0
10811,0
10812,0
10813,0
10815,0
10851,0
10852,0
10887,0
10898,0
10899,0
10900,0
10901,0
10919,0
11095,0
11277,0
10934,0
10942,0
10970,0
10974,0
10975,0
10983,0
10984,0
10985,0
10990,0
10993,0
11010,0
11015,0
11020,0
11028,0
11032,0
11062,0
11063,0
11064,0
11078,0
11089,0
11097,0
11117,0
11118,0
11162,0
11163,0
11166,0
11167,0
11168,0
11169,0
11178,0
11196,0
11197,0
11198,0
11199,0
11264,0
11265,0
11266,0
11267,0
11268,0
11274,0
11295,0
11296,0
11297,0
11325,0
11327,0
11342,0
11343,0
11344,0
11348,0
11351,0
11443,0
11448,0
11451,0
11452,0
11453,0
11454,0
11455,0
11456,0
11457,0
11467,0
11517,0
11518,0
11519,0
11520,0
11521,0
11522,0
11523,0
11524,0
11530,0
11760,0
11555,0
11558,0
11578,0
11582,0
11583,0
11584,0
11585,0
11586,0
11587,0
11588,0
11614,1
11619,1
11659,1
11660,0
11663,1
11664,1
11665,1
11666,1
11668,0
11669,1
11688,0
11689,1
11690,1
11691,0
11692,0
11693,1
11842,1
11843,1
11926,1
11931,1
11729,1
11730,1
11737,0
11738,1
11740,0
11743,1
11745,1
11747,0
11754,1
11762,0
11800,1
11808,1
11811,0
11813,1
11814,1
11838,1
11839,1
11847,0
11851,1
11867,1
11898,1
11909,1
11910,1
11911,1
11912,1
11914,0
11919,1
11942,1
11949,1
11987,1
11988,1
11989,1
11990,1
11991,0
11992,0
11993,0
11994,1
12062,1
12064,1
12103,0
12116,1
12117,1
12143,1
12215,1
12216,1
12225,0
12231,1
12233,1
12234,1
12235,1
12237,1
12247,1
12265,1
12298,1
12314,0
12349,0
12350,1
12362,1
12363,1
12364,1
12365,1
12366,0
12406,1
12408,1
12436,0
12439,0
12440,1
12441,1
12479,1
12480,1
12483,0
12484,1
12488,1
12489,1
12490,1
12497,1
12501,1
12509,0
12545,1
12546,1
12551,0
12553,1
12554,1
12559,0
12570,0
12571,1
12572,1
12579,1
12720,1
12721,0
12723,1
12724,0
12725,1
12726,1
12727,1
12728,1
12729,0
12730,1
12664,1
12666,1
12669,1
12679,1
12691,1
12693,0
12694,0
12695,1
12698,1
12711,0
12766,0
12767,1
12768,1
12798,0
12799,1
12801,1
12802,1
12803,1
12804,1
12809,1
12818,0
12821,1
12835,0
12836,1
12837,1
12838,1
12839,0
12842,0
12855,1
12856,1
12876,1
12879,0
12932,1
12940,1
12941,1
12942,1
12943,1
12944,1
12945,0
12946,1
12994,1
12998,1
12999,1
13000,1
13001,0
13002,1
13003,1
13004,1
13005,1
13006,0
13208,0
13210,0
13269,0
13270,0
13272,0
13273,0
13274,0
13275,0
13276,0
13277,0
13294,0
13297,0
13331,0
13332,0
13333,0
13334,0
13335,0
13337,0
13339,0
13348,0
13397,0
13398,0
13423,0
13424,0
13429,0
13434,0
13436,0
13438,0
13440,0
13443,0
13489,0
13502,0
13532,0
13533,0
13534,0
13535,0
13536,0
13537,0
13538,0
13539,0
13549,0
13551,0
13559,0
13560,0
13561,0
13562,0
13564,0
13565,0
13566,0
13570,0
13621,0
13623,0
13628,0
13629,0
13631,0
13632,0
13637,0
13638,0
13644,0
13655,0
13672,0
13699,0
13714,0
13715,0
13717,0
13719,0
13721,0
13723,0
13724,0
13725,0
13762,0
13764,0
13816,0
13827,0
13829,0
13833,0
13834,0
13835,0
13836,0
13837,0
13880,0
13883,0
13891,0
13894,0
13898,0
13899,0
13911,0
13913,0
13918,0
13926,0
13931,0
13938,0
13939,0
13941,0
13942,0
13944,0
13945,0
13946,0
13947,0
13948,0
13964,0
13973,0
14002,0
14004,0
14005,0
14006,0
14007,0
14008,0
14021,0
14023,0
14056,0
14075,0
14113,0
14115,0
14116,0
14117,0
14118,0
14119,0
14120,0
14129,0
14165,0
14166,0
14204,0
14205,0
14207,0
14208,0
14209,0
14210,0
14211,0
14214,0
14264,0
14278,0
14283,0
14284,0
14285,0
14287,0
14288,0
14304,0
14306,0
14314,0
14336,0
14372,0
14396,0
14397,0
14400,0
14404,0
14405,0
14406,0
14410,0
14411,0
14457,0
14462,0
14474,0
14475,0
14477,0
14480,0
14484,0
14494,0
14499,0
14500,0
14536,0
14540,0
14561,0
14565,0
14566,0
14567,0
14568,0
14569,0
14570,0
14573,0
14596,0
14600,0
14603,0
14604,0
14608,0
14620,0
14621,0
14622,0
14634,0
14638,0
14714,0
14718,0
14720,0
14725,0
14726,0
14727,0
14728,0
14729,0
14730,0
14731,0
14739,0
14756,1
14760,0
14767,1
14768,0
14769,1
14773,0
14775,1
14778,1
14779,1
14790,1
14801,0
14834,1
14835,0
